entity,n-revs
csrc/quantization/gguf/moe_vec.cuh,1
"vllm/model_executor/layers/fused_moe/configs/E=20,N=2560,device_name=NVIDIA_GB200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/entrypoints/{ => mcp}/tool.py,1
tests/entrypoints/{openai => }/conftest.py,1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=7168,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a16.json",1
tests/entrypoints/{ => pooling}/llm/test_encode.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=128,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=128,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
vllm/worker/{cpu_embedding_model_runner.py => cpu_pooling_model_runner.py},1
csrc/quantization/marlin/{ => dense}/marlin_cuda_kernel.cu,1
tests/{worker => }/spec_decode/test_multi_step_worker.py,1
tests/kernels/{ => quantization}/test_int8_quant.py,1
docs/{source => }/serving/metrics.md,1
tests/models/{decoder_only/vision_language => multimodal/generation}/test_pixtral.py,1
cacheflow/{ => model_executor}/parallel_utils/tensor_parallel/utils.py,1
docs/{source => }/features/quantization/quark.md,1
cacheflow/model_executor/parallel_utils/parallel_state.py,1
docs/source/{usage => features}/lora.md,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=NVIDIA_H200.json",1
vllm/multimodal/processing/__init__.py,1
docs/{source => }/serving/offline_inference.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/kernels/{ => quantization}/test_int8_kernel.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=16,N=3072,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json",1
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
examples/{online_serving/pooling/prithvi_geospatial_mae.py => pooling/plugin/prithvi_geospatial_mae_client.py},1
docs/source/features/quantization/modelopt.md,1
tests/v1/ec_connector/integration/hato.jpg,1
tests/kernels/moe/{deepep_utils.py => utils.py},1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json",1
docs/serving/engine_args.md,1
vllm/v1/spec_decode/draft_model.py,1
docs/{source => }/features/quantization/fp8.md,1
tests/v1/spec_decode/__init__.py,1
tests/models/{decoder_only/vision_language/test_models.py => multimodal/generation/test_common.py},1
"vllm/model_executor/layers/quantization/utils/configs/{N=32768,K=512,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=32768,K=512,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
examples/{ => online_serving}/openai_chat_completion_client.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=NVIDIA_A100-SXM4-80GB.json",1
vllm/lora/ops/triton_ops/{v1/v1_expand.py => lora_expand.py},1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=NVIDIA_H200.json",1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=512,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/quantization/fp8_e4m3_kvcache.md,1
Dockerfile.hpu => docker/Dockerfile.hpu,1
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
{cacheflow => vllm}/entrypoints/__init__.py,1
examples/pooling/score/template/bge-reranker-v2-gemma.jinja,1
vllm/{attention/layers => v1/attention/ops}/__init__.py,1
examples/pooling/score/template/qwen3_reranker.jinja,1
cacheflow/entrypoints/api_server.py,1
examples/{ => offline_inference}/offline_inference_arctic.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=NVIDIA_H200,dtype=fp8_w8a8.json",1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
csrc/sparse/cutlass/sparse_compressor_c3x.cuh,1
tests/evals/gsm8k/configs/models-h200.txt,1
examples/{offline_inference/pooling => pooling/score}/qwen3_reranker.py,1
docs/{source => }/assets/design/v1/prefix_caching/overview.png,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=1856,device_name=NVIDIA_H100_80GB_HBM3.json",1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=NVIDIA_H200.json",1
tests/entrypoints/openai/test_guided_processors.py,1
{vllm/v1/tokenizer => tests/v1}/__init__.py,1
vllm/distributed/ec_transfer/ec_connector/__init__.py,1
examples/chart-helm/templates/configmap.yaml,1
tests/models/{ => decoder_only/vision_language}/test_blip2.py,1
tests/entrypoints/rpc/__init__.py,1
requirements-common.txt => requirements/common.txt,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=16384,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",1
tests/compile/{piecewise => distributed}/__init__.py,1
vllm/profiler/{gpu_profiler.py => wrapper.py},1
docs/features/mooncake_connector_usage.md,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=NVIDIA_H20-3e,dtype=fp8_w8a8,block_shape=[128,128].json",1
csrc/quantization/w8a8/cutlass/moe/blockwise_scaled_group_mm_sm100.cu,1
tests/reasoning/test_gptoss_reasoning_parser.py,1
vllm/multimodal/{profiling.py => processing/dummy_inputs.py},1
tests/utils_/test_hashing.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=512,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/{entrypoints/openai => }/tool_parsers/jamba_tool_parser.py,1
assets/figures/perf_a100_n1_light.png,1
docs/source/dev/engine/{async_llm_engine.rst => async_llm_engine.md},1
examples/offline_inference_tpu.py,1
"vllm/model_executor/layers/fused_moe/configs/E=160,N=640,device_name=NVIDIA_H100,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/tool_parsers/glm47_moe_tool_parser.py,1
tests/kernels/{ => attention}/test_attention_selector.py,1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=3072,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a16.json",1
tests/config/test_model_arch_config.py,1
tests/kernels/{ => moe}/test_triton_moe_ptpc_fp8.py,1
examples/{ => offline_inference}/offline_inference_tpu.py,1
cacheflow/{entrypoints/fastapi_server.py => server/async_llm_server.py},1
tests/models/{ => decoder_only/language}/test_fp8.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/models/language/pooling/test_override_pooler_config.py,1
cacheflow/http_frontend/test_cli_client.py,1
csrc/cpu/sgl-kernels/gemm_fp8.cpp,1
cacheflow/{ => model_executor}/parallel_utils/README.md,1
cacheflow/{server/async_llm_server.py => engine/async_llm_engine.py},1
vllm/model_executor/layers/{ => fused_moe}/fused_moe.py,1
tests/models/__init__.py,1
tests/prompts/example.txt,1
vllm/third_party/flashmla/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1152,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=8192,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/deployment/frameworks/litellm.md,1
docs/source/design/multimodal/{multimodal_index.rst => multimodal_index.md},1
tests/utils_/test_collections.py,1
tests/kernels/{attention.py => test_attention.py},1
"vllm/model_executor/layers/quantization/utils/configs/{N=1536,K=1536,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=1536,K=1536,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
tests/models/multimodal/{generation => pooling}/test_intern_vit.py,1
tests/v1/entrypoints/openai/{responses => serving_responses}/test_image.py,1
csrc/quantization/machete/machete_interleaving_utils.cuh,1
tests/engine/__init__.py,1
docs/source/contributing/profiling/profiling_index.rst,1
csrc/{moe_align_block_size_kernels.cu => moe/moe_align_sum_kernels.cu},1
"vllm/model_executor/layers/quantization/utils/configs/N=2304,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/{source => }/features/tool_calling.md,1
vllm/entrypoints/openai/{ => engine}/protocol.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=2112,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json",1
{benchmark => benchmarks}/trace.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=3584,device_name=NVIDIA_H100_80GB_HBM3,dtype=int8_w8a16.json",1
vllm/plugins/lora_resolvers/__init__.py,1
docs/getting_started/installation/{cpu/x86.inc.md => cpu.x86.inc.md},1
docs/mkdocs/javascript/mathjax.js,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=NVIDIA_H20,dtype=int8_w8a8,block_shape=[128,128].json",1
tests/models/decoder_only/vision_language/mm_processor_kwargs/test_internvl.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/kernels/{ => quantization}/test_aqlm.py,1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=256,device_name=NVIDIA_GB200,dtype=fp8_w8a8.json",1
tests/kernels/{pos_encoding.py => test_pos_encoding.py},1
csrc/quantization/w8a8/int8/per_token_group_quant.cu,1
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
vllm/entrypoints/serve/cache/api_router.py,1
vllm/entrypoints/openai/translations/__init__.py,1
docs/source/{serving/deploying_with_triton.md => deployment/frameworks/triton.md},1
vllm/{ => v1}/attention/ops/pallas_kv_cache_update.py,1
docs/source/api/{params.md => inference_params.md},1
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/exllama.py,1
tests/entrypoints/{ => pooling}/openai/test_rerank.py,1
vllm/model_executor/layers/pooler/tokwise/__init__.py,1
codecov.yml,1
docs/source/design/input_processing/model_inputs_index.rst,1
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/model_executor/models/{hunyuan_v1_moe.py => hunyuan_v1.py},1
examples/{ => online_serving}/openai_chat_completion_client_for_multimodal.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=NVIDIA_H200,dtype=fp8_w8a8.json",1
"vllm/model_executor/layers/quantization/utils/configs/N=2304,K=7168,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
requirements-rocm-build.txt => requirements/rocm-build.txt,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=768,device_name=NVIDIA_B200.json",1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=640,device_name=NVIDIA_H200.json",1
tests/tool_use/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=8192,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",1
"vllm/model_executor/layers/fused_moe/configs/E=62,N=256,device_name=NVIDIA_H100_80GB_HBM3.json",1
.buildkite/test_areas/engine.yaml,1
vllm/{entrypoints/openai => }/tool_parsers/internlm2_tool_parser.py,1
docs/{getting_started => usage}/faq.md,1
.buildkite/lm-eval-harness/configs/Minitron-4B-Base.yaml,1
cacheflow/parallel_utils/README.md,1
examples/offline_inference/{offline_inference_with_profiler.py => simple_profiling.py},1
tests/models/{embedding/language => language/pooling}/test_scoring.py,1
docs/{source => }/assets/design/v1/prefix_caching/example-time-5.png,1
tests/plugins_tests/test_stats_logger_plugins.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=5120,K=8192,device_name=NVIDIA_L40S,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/model_executor/{guided_decoding.py => guided_decoding/outlines_decoding.py},1
docs/source/assets/figures/perf_a100_n1_dark.png,1
tests/neuron/test_block_table.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=8192,K=1536,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/getting_started/installation/{cpu-x86.md => cpu/index.md},1
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/entrypoints/offline_mode/__init__.py,1
docs/contributing/ci/nightly_builds.md,1
docs/design/{v1 => }/multiprocessing.md,1
.buildkite/test_areas/quantization.yaml,1
vllm/{entrypoints/openai => }/tool_parsers/qwen3coder_tool_parser.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=32768,K=512,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=32768,K=512,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
tests/entrypoints/openai/responses/test_errors.py,1
tests/v1/distributed/test_hybrid_lb_dp.py,1
tests/entrypoints/{anthropic => openai}/test_messages.py,1
vllm/worker/{embedding_model_runner.py => pooling_model_runner.py},1
docs/source/quantization/fp8.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/source/{serving => models/extensions}/runai_model_streamer.md,1
tests/v1/engine/{test_detokenizer.py => test_output_processor.py},1
examples/{online_serving/pooling => pooling/score}/openai_cross_encoder_score_for_multimodal.py,1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=384,device_name=NVIDIA_H20.json",1
csrc/quickreduce/base.h,1
docs/source/{dev/multimodal/adding_multimodal_model.rst => models/enabling_multimodal_inputs.rst},1
vllm/core/{embedding_model_block_manager.py => placeholder_block_space_manager.py},1
docs/source/assets/dev/dockerfile-stages-dependency.png,1
csrc/quantization/cutlass_w8a8/{cutlass_visitor_2x_broadcast_epilogue.hpp => broadcast_load_epilogue_c2x.hpp},1
tests/models/{decoder_only/vision_language => multimodal/generation}/vlm_utils/core.py,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/genai-perf-tests.json,1
tests/{tool_use => tool_parsers}/test_minimax_tool_parser.py,1
docs/source/dev/pooling_params.rst,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=NVIDIA_H100_80GB_HBM3.json",1
tests/kernels/{ => quantization}/test_awq_marlin.py,1
tests/models/{ => decoder_only/vision_language}/test_pixtral.py,1
examples/{ => online_serving}/prometheus_grafana/prometheus.yaml,1
vllm/tool_parsers/step3_tool_parser.py,1
Dockerfile.rocm_base => docker/Dockerfile.rocm_base,1
examples/offline_inference/{offline_chat_with_tools.py => chat_with_tools.py},1
docs/source/{usage => getting_started}/faq.md,1
vllm/model_executor/models/exaone_moe_mtp.py,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/scripts/launch-server.sh,1
tests/model_executor/model_loader/{runai_model_streamer => runai_streamer_loader}/test_weight_utils.py,1
tests/neuron/test_activation.py,1
tests/v1/streaming_input/__init__.py,1
vllm/model_executor/layers/mamba/__init__.py,1
docs/source/assets/usage/disagg_prefill/abstraction.jpg,1
csrc/quantization/cutlass_w8a8/scaled_mm_c3x_sm90_int8_dispatch.cuh,1
docs/source/{serving => usage}/compatibility_matrix.rst,1
tests/kernels/{ => attention}/test_rocm_attention_selector.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=96,device_name=NVIDIA_H20.json",1
tests/kernels/{ => attention}/test_cutlass_mla_decode.py,1
tests/models/{embedding => multimodal/pooling}/__init__.py,1
docs/source/getting_started/installation/{cpu/index.md => cpu.md},1
examples/{production_monitoring => prometheus_grafana}/docker-compose.yaml,1
examples/tool_chat_template_deepseekv31.jinja,1
tests/kernels/{ => attention}/test_triton_decode_attention.py,1
vllm/entrypoints/openai/{serving_engine.py => engine/serving.py},1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=768,device_name=NVIDIA_H20.json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
{cacheflow => vllm}/engine/llm_engine.py,1
tests/v1/{sample/test_logits_processors.py => logits_processors/test_correctness.py},1
examples/{ => offline_inference}/offline_inference_distributed.py,1
tests/models/{embedding/vision_language => multimodal/pooling}/test_llava_next.py,1
"vllm/model_executor/layers/fused_moe/configs/E=384,N=256,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/assets/deployment/dp_external_lb.png,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=384,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json",1
assets/figures/perf_a10g_n3_dark.png,1
examples/{llmserver_example.py => llm_engine_example.py},1
"vllm/model_executor/layers/quantization/utils/configs/{N=4608,K=7168,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=4608,K=7168,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
docs/{source => }/deployment/frameworks/bentoml.md,1
.git-blame-ignore-revs,1
vllm/grpc/compile_protos.py,1
.buildkite/scripts/hardware_ci/run-gh200-test.sh,1
.buildkite/lm-eval-harness/configs/models-large-hopper.txt,1
vllm/model_executor/{neuron_model_loader.py => model_loader/neuron.py},1
tests/{tool_use => tool_parsers}/test_jamba_tool_parser.py,1
tests/entrypoints/{openai => sleep}/test_sleep.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1152,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/source/{dev => api}/engine/async_llm_engine.md,1
examples/chart-helm/templates/custom-objects.yaml,1
docs/source/assets/logos/vllm-logo-text-light.png,1
tests/models/{decoder_only/language => quantization}/test_fp8.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/source/assets/deployment/streamlit-chat.png,1
benchmarks/benchmark_hash.py,1
{cacheflow => vllm}/entrypoints/openai/__init__.py,1
vllm/model_executor/layers/quantization/utils/configs/README.md,1
docs/{source => }/deployment/integrations/kubeai.md,1
docs/{source => }/assets/features/disagg_prefill/abstraction.jpg,1
vllm/utils/mem_constants.py,1
docs/source/serving/deploying_with_helm.md,1
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-ModelOpt-fi-trtllm.yaml,1
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-BF16-triton.yaml,1
vllm/v1/core/sched/__init__.py,1
tests/entrypoints/{test_openai_run_batch.py => openai/test_run_batch.py},1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=128,device_name=NVIDIA_A800-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
docs/api/{README.md => summary.md},1
vllm/entrypoints/{openai/serving_pooling.py => pooling/pooling/serving.py},1
"vllm/model_executor/layers/quantization/utils/configs/{N=32768,K=512,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=32768,K=512,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
docs/source/{usage => serving}/env_vars.md,1
examples/{ => offline_inference}/offline_inference_mlpspeculator.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=AMD_Instinct_MI325X.json",1
examples/template_falcon.jinja,1
tests/models/embedding/__init__.py,1
tests/kernels/test_uva.py,1
docs/source/features/quantization/fp8_e5m2_kvcache.md,1
cacheflow/http_frontend/test_cli_client.py => test_cli_client.py,1
cacheflow/{worker => }/models/__init__.py,1
docs/serving/{distributed_serving.md => parallelism_scaling.md},1
"vllm/model_executor/layers/quantization/utils/configs/N=32768,K=512,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
tests/kv_transfer/{module_test.py => test_module.py},1
csrc/quantization/cutlass_w8a8/scaled_mm_c2x_sm80_dispatch.cuh,1
examples/tool_chat_template_xlam_qwen.jinja,1
tests/v1/determinism/test_rms_norm_batch_invariant.py,1
examples/{offline_inference/pooling => pooling/score}/convert_model_to_seq_cls.py,1
examples/lmcache/disagg_prefill_lmcache_v0.py,1
assets/figures/perf_a100_n3_dark.png,1
"vllm/model_executor/layers/fused_moe/configs/E=60,N=704,device_name=AMD_Instinct_MI300X.json",1
vllm/tool_parsers/seed_oss_tool_parser.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=256,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=256,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
{cacheflow => vllm}/model_executor/parallel_utils/tensor_parallel/utils.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=1536,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/assets/design/{v1 => }/prefix_caching/example-time-1.png,1
tests/model_executor/test_qwen3_omni.py,1
tests/v1/spec_decode/test_speculators_eagle3.py,1
tests/kernels/{ => quantization}/test_gptq.py,1
examples/offline_inference_cli.py,1
.buildkite/test_areas/benchmarks.yaml,1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=7168,device_name=NVIDIA_A100-SXM4-80GB.json",1
examples/{other => others}/logging_configuration.md,1
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/__init__.py,1
docs/{source => }/getting_started/installation/ai_accelerator/hpu-gaudi.inc.md,1
docs/source/{models => usage}/lora.rst,1
docs/{source => }/performance/optimization.md,1
docs/{serving/seed_parameter_behavior.md => usage/reproducibility.md},1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=NVIDIA_H20,dtype=int8_w8a8,block_shape=[128,128].json",1
docs/{source => }/design/multiprocessing.md,1
examples/{ => offline_inference}/offline_inference_audio_language.py,1
"vllm/model_executor/layers/fused_moe/configs/E=62,N=512,device_name=AMD_Instinct_MI300X.json",1
{cacheflow => vllm}/worker/__init__.py,1
examples/{ => others}/lmcache/disagg_prefill_lmcache_v0.py,1
tests/models/test_llava_next_video.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=512,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/v1/attention/backends/__init__.py,1
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/test_runai_model_streamer_loader.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=24576,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=24576,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
"vllm/model_executor/layers/fused_moe/configs/E=16,N=3584,device_name=NVIDIA_H100_80GB_HBM3,dtype=int8_w8a16.json",1
vllm/entrypoints/openai/translations/serving.py,1
docs/{source => }/assets/kernel/logits_vec.png,1
.buildkite/lm-eval-harness/configs/Qwen2.5-VL-7B-Instruct.yaml,1
tests/lora/{test_qwen2vl.py => test_qwenvl.py},1
tests/compile/{ => fullgraph}/test_multimodal_compile.py,1
requirements-dev.txt => requirements/dev.txt,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/blockwise_scaled_group_mm_sm100.cu,1
docs/{source => }/features/disagg_prefill.md,1
tests/v1/{ => distributed}/test_hybrid_lb_dp.py,1
tests/models/language/generation/test_grok.py,1
docs/{source => }/deployment/frameworks/dstack.md,1
tests/v1/{generation => determinism}/test_rms_norm_batch_invariant.py,1
docs/{source => }/assets/design/v1/metrics/intervals-1.png,1
vllm/distributed/kv_transfer/{kv_transfer_agent.py => kv_connector_agent.py},1
docs/source/deployment/integrations/llamastack.md,1
examples/{offline_inference/cpu_offload_lmcache.py => lmcache/cpu_offload_lmcache_v0.py},1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=1280,device_name=NVIDIA_A800-SXM4-80GB.json",1
cacheflow/parallel_utils/utils.py,1
examples/pooling/embed/{embed_jina_embeddings_v3.py => embed_jina_embeddings_v3_offline.py},1
examples/offline_inference/{offline_inference_scoring.py => scoring.py},1
docs/source/{dev => design}/kernel/paged_attention.rst,1
docs/source/dev/engine/engine_index.md,1
tests/v1/sample/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=160,N=768,device_name=NVIDIA_B300_SXM6_AC,dtype=fp8_w8a8.json",1
vllm/v1/metrics/perf.py,1
examples/online_serving/pooling/embedding_requests_bytes_client.py,1
examples/{other => others}/tensorize_vllm_model.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1024,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
benchmarks/{ => auto_tune}/auto_tune.sh,1
docs/source/dev/engine/{llm_engine.rst => llm_engine.md},1
{cacheflow => vllm}/model_executor/parallel_utils/tensor_parallel/layers.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=36864,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=64,device_name=NVIDIA_H200.json",1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=NVIDIA_A100-SXM4-40GB.json",1
tests/benchmarks/test_random_multimodal_dataset_video.py,1
tests/{ => model_executor/model_loader}/fastsafetensors_loader/__init__.py,1
docs/{source => }/getting_started/installation/device.template.md,1
tests/kernels.py,1
tests/v1/streaming_input/test_scheduler_streaming.py,1
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/abs_reasoning_parsers.py,1
tests/v1/entrypoints/llm/__init__.py,1
tools/profiler/nsys_profile_tools/images/html.png,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=16384,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=128,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/entrypoints/serve/tokenize/__init__.py,1
vllm/tool_parsers/gigachat3_tool_parser.py,1
