entity,soc
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=1536,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json",20
"vllm/model_executor/layers/quantization/utils/configs/N=12288,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json",20
"vllm/model_executor/layers/quantization/utils/configs/N=12288,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json",20
vllm/model_executor/layers/fused_moe.py,20
vllm/entrypoints/openai/{serving_responses.py => responses/serving.py},20
vllm/entrypoints/openai/responses/protocol.py,20
vllm/entrypoints/openai/responses/__init__.py,20
tests/{worker => }/spec_decode/utils.py,20
tests/{worker => }/spec_decode/test_multi_step_worker.py,20
tests/{worker => }/spec_decode/__init__.py,20
tests/v1/attention/test_mamba_selectors.py,20
tests/models/test_llava_next_video.py,20
tests/models/language/pooling/test_override_pooler_config.py,20
tests/models/embedding/language/test_truncation_control.py,20
tests/models/decoder_only/vision_language/{test_internvl.py => test_awq.py},20
tests/model_executor/model_loader/runai_streamer_loader/conftest.py,20
tests/kernels/layernorm.py,20
tests/entrypoints/{openai => pooling}/correctness/test_mteb_score.py,20
tests/entrypoints/{openai => pooling}/correctness/test_mteb_embed.py,20
tests/entrypoints/{ => pooling}/openai/test_vision_embedding.py,20
tests/entrypoints/{ => pooling}/openai/test_truncation.py,20
tests/entrypoints/{ => pooling}/openai/test_score.py,20
tests/entrypoints/{ => pooling}/openai/test_rerank.py,20
tests/entrypoints/{ => pooling}/openai/test_pooling.py,20
tests/entrypoints/{ => pooling}/openai/test_embedding_long_text.py,20
tests/entrypoints/{ => pooling}/openai/test_embedding_dimensions.py,20
tests/entrypoints/{ => pooling}/openai/test_embedding.py,20
tests/entrypoints/{ => pooling}/openai/test_classification.py,20
tests/entrypoints/{ => pooling}/llm/test_score.py,20
tests/entrypoints/{ => pooling}/llm/test_reward.py,20
tests/entrypoints/{ => pooling}/llm/test_encode.py,20
tests/entrypoints/{ => pooling}/llm/test_embedding.py,20
tests/entrypoints/{ => pooling}/llm/test_classify.py,20
tests/entrypoints/pooling/openai/__init__.py,20
tests/entrypoints/pooling/llm/__init__.py,20
tests/entrypoints/pooling/correctness/__init__.py,20
tests/entrypoints/pooling/__init__.py,20
tests/entrypoints/openai/test_disable_mp.py,20
examples/pooling/embed/openai_embedding_long_text/service.sh,20
examples/pooling/embed/openai_embedding_long_text/client.py,20
examples/pooling/embed/openai_embedding_long_text/README.md,20
examples/offline_inference_scoring.py,20
examples/offline_inference_classification.py,20
docs/source/models/performance.rst,20
docs/source/getting_started/installation/{xpu.md => gpu/xpu.inc.md},20
docs/source/getting_started/installation/{tpu.md => ai_accelerator/tpu.inc.md},20
docs/source/getting_started/installation/{openvino.md => ai_accelerator/openvino.inc.md},20
docs/source/getting_started/installation/{neuron.md => ai_accelerator/neuron.inc.md},20
docs/source/getting_started/installation/{hpu-gaudi.md => ai_accelerator/hpu-gaudi.inc.md},20
docs/source/getting_started/installation/{gpu-rocm.md => gpu/rocm.inc.md},20
docs/source/getting_started/installation/{gpu-cuda.md => gpu/cuda.inc.md},20
docs/source/getting_started/installation/{cpu-x86.md => cpu/index.md},20
docs/source/getting_started/installation/{cpu-apple.md => cpu/apple.inc.md},20
docs/source/getting_started/installation/device.template.md,20
docs/source/dev/pooling_params.rst,20
csrc/quantization/gptq_marlin/{gptq_marlin_dtypes.cuh => marlin_dtypes.cuh},20
csrc/quantization/gptq_marlin/{gptq_marlin.cuh => marlin.cuh},20
cacheflow/model_executor/layers/activation.py,20
benchmarks/kernels/benchmark_moe_align_block_size.py,20
CODE_OF_CONDUCT.md,20
.github/ISSUE_TEMPLATE/750-RFC.yml,20
.github/ISSUE_TEMPLATE/700-performance-discussion.yml,20
vllm/v1/kv_offload/worker/__init__.py,19
vllm/v1/kv_offload/backends/__init__.py,19
vllm/v1/kv_offload/__init__.py,19
vllm/model_executor/layers/triton_kernel/__init__.py,19
vllm/model_executor/layers/quantization/compressed_tensors/__init__.py,19
vllm/model_executor/layers/mamba/ops/__init__.py,19
vllm/model_executor/layers/mamba/__init__.py,19
vllm/model_executor/layers/fused_moe/fused_moe_router.py,19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=8192,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=8192,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=2048,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=2048,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=16384,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=16384,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=AMD_Instinct_MI325X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8.json",19
"vllm/model_executor/layers/fused_moe/configs/E=60,N=704,device_name=AMD_Instinct_MI300X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=60,N=352,device_name=AMD_Instinct_MI300X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=60,N=176,device_name=AMD_Instinct_MI300X.json",19
"vllm/model_executor/layers/fused_moe/configs/E=60,N=1408,device_name=AMD_Instinct_MI300X.json",19
vllm/core/policy.py,19
vllm/compilation/rocm_aiter_fusion.py,19
tools/install_gdrcopy.sh,19
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/test_weight_utils.py,19
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/test_runai_utils.py,19
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/test_runai_model_streamer_loader.py,19
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/__init__.py,19
tests/{ => model_executor/model_loader}/tensorizer_loader/test_tensorizer.py,19
tests/{ => model_executor/model_loader}/tensorizer_loader/conftest.py,19
tests/{ => model_executor/model_loader}/tensorizer_loader/__init__.py,19
tests/{ => model_executor/model_loader}/fastsafetensors_loader/test_weight_utils.py,19
tests/{ => model_executor/model_loader}/fastsafetensors_loader/test_fastsafetensors_loader.py,19
tests/{ => model_executor/model_loader}/fastsafetensors_loader/__init__.py,19
tests/utils_/test_collection_utils.py,19
tests/tensorizer/test_tensorizer.py,19
tests/tensorizer/tensorize_vllm_model_for_testing.py,19
tests/tensorizer/__init__.py,19
tests/lora/{test_qwen2vl.py => test_qwenvl.py},19
tests/evals/gsm8k/configs/models-blackwell.txt,19
tests/entrypoints/test_openai_embedding.py,19
tests/entrypoints/openai/{test_accuracy.py => correctness/test_lmeval.py},19
tests/entrypoints/openai/correctness/__init__.py,19
tests/compile/test_compile_ranges.py,19
test_cli_client.py,19
requirements/openvino.txt,19
gradio_webserver.py => examples/gradio_webserver.py,19
examples/online_serving/opentelemetry/Otel.md,19
examples/offline_inference/qwen3_omni/only_thinker.py,19
examples/chart-helm/values.yaml,19
examples/chart-helm/values.schema.json,19
examples/chart-helm/templates/service.yaml,19
examples/chart-helm/templates/secrets.yaml,19
examples/chart-helm/templates/pvc.yaml,19
examples/chart-helm/templates/poddisruptionbudget.yaml,19
examples/chart-helm/templates/job.yaml,19
examples/chart-helm/templates/hpa.yaml,19
examples/chart-helm/templates/deployment.yaml,19
examples/chart-helm/templates/custom-objects.yaml,19
examples/chart-helm/templates/configmap.yaml,19
examples/chart-helm/templates/_helpers.tpl,19
examples/chart-helm/lintconf.yaml,19
examples/chart-helm/ct.yaml,19
examples/chart-helm/Chart.yaml,19
examples/chart-helm/.helmignore,19
docs/source/serving/deploying_with_helm.rst,19
docs/source/serving/architecture_helm_deployment.png,19
docs/source/design/multimodal/multimodal_index.md,19
docs/source/contributing/vulnerability_management.md,19
docs/cli/json_tip.inc.md,19
docs/cli/.meta.yml,19
docs/api/{summary.md => README.md},19
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_blockwise_sm120_fp8_dispatch.cuh,19
csrc/mamba/mamba_ssm/static_switch.h,19
cacheflow/{entrypoints/fastapi_server.py => server/async_llm_server.py},19
cacheflow/entrypoints/openai/protocol.py,19
assets/figures/perf_a10g_n3.png,19
assets/figures/perf_a10g_n1.png,19
assets/figures/perf_a100_n3.png,19
assets/figures/perf_a100_n1.png,19
.github/ISSUE_TEMPLATE/500-feature request.yml,19
vllm/utils/mem_constants.py,18
vllm/transformers_utils/processors/hunyuan_vl_image.py,18
vllm/model_executor/layers/fused_moe/zero_expert_fused_moe.py,18
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json",18
vllm/model_executor/layers/fla/ops/kda.py,18
vllm/entrypoints/serve/rpc/api_router.py,18
vllm/entrypoints/serve/rpc/__init__.py,18
vllm/entrypoints/serve/instrumentator/server_info.py,18
vllm/entrypoints/serve/cache/api_router.py,18
vllm/entrypoints/serve/cache/__init__.py,18
vllm/entrypoints/cli/benchmark/sweep.py,18
vllm/benchmarks/sweep/param_sweep.py,18
tests/v1/kv_connector/kv_load_exception_handling/test.sh,18
tests/v1/kv_connector/kv_load_exception_handling/random_drop_connector.py,18
tests/tracing/__init__.py,18
tests/models/language/pooling/{test_cls_models.py => test_classification.py},18
tests/models/language/pooling/test_head_dtype.py,18
tests/models/language/generation/{test_models.py => test_common.py},18
tests/kernels/attention/test_flashinfer_trtllm_decode_attention.py,18
tests/entrypoints/{openai => sleep}/test_sleep.py,18
tests/entrypoints/{openai => rpc}/test_collective_rpc.py,18
tests/entrypoints/{openai => instrumentator}/test_metrics.py,18
tests/entrypoints/sleep/__init__.py,18
tests/entrypoints/rpc/__init__.py,18
tests/entrypoints/openai/test_messages.py,18
tests/entrypoints/instrumentator/__init__.py,18
tests/distributed/test_parallel_state.py,18
tests/async_engine/test_openai_server.py,18
examples/template_llava.jinja,18
examples/pooling/score/template/nemotron-rerank.jinja,18
examples/others/lmcache/disagg_prefill_lmcache_v1/disagg_vllm_launcher.sh,18
examples/online_serving/pooling/{ner.py => ner_client.py},18
examples/online_serving/openai_responses_client_with_tools.py,18
examples/online_serving/openai_embedding_long_text/client.py,18
examples/online_serving/openai_embedding_long_text/README.md,18
docs/source/features/quantization/bitblas.md,18
benchmarks/kernels/benchmark_polynorm.py,18
.github/ISSUE_TEMPLATE/800-misc discussion.yml,18
.github/ISSUE_TEMPLATE/600-new model.yml,18
.buildkite/performance-benchmarks/README.md,18
{examples => vllm/transformers_utils/chat_templates}/template_fuyu.jinja,17
{examples => vllm/transformers_utils/chat_templates}/template_deepseek_vl2.jinja,17
{examples => vllm/transformers_utils/chat_templates}/template_blip2.jinja,17
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/granite_reasoning_parser.py,17
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/deepseek_r1_reasoning_parser.py,17
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/abs_reasoning_parsers.py,17
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/__init__.py,17
vllm/v1/worker/gpu/__init__.py,17
vllm/v1/worker/gpu/README.md,17
vllm/transformers_utils/processors/hunyuan_vl.py,17
vllm/transformers_utils/configs/hunyuan_vl.py,17
vllm/model_executor/layers/quantization/quark/schemes/{quark_w4a4_mxfp4.py => quark_ocp_mx.py},17
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/marlin.py,17
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/machete.py,17
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/exllama.py,17
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/MPLinearKernel.py,17
vllm/model_executor/layers/ops/__init__.py,17
vllm/model_executor/layers/attention/backends/xformers.py,17
vllm/attention/layers/static_sink_attention.py,17
tests/{entrypoints/openai/reasoning_parsers => reasoning}/utils.py,17
tests/{entrypoints/openai/reasoning_parsers => reasoning}/test_granite_reasoning_parser.py,17
tests/{entrypoints/openai/reasoning_parsers => reasoning}/test_deepseekr1_reasoning_parser.py,17
tests/{entrypoints/openai/reasoning_parsers => reasoning}/__init__.py,17
tests/v1/metrics/test_perf_metrics.py,17
tests/v1/ec_connector/unit/test_ec_example_connector.py,17
tests/utils_/test_jsontree.py,17
tests/models/test_gguf_download.py,17
tests/models/test_compressed_tensors.py,17
tests/models/language/pooling_mteb_test/{mteb_utils.py => mteb_score_utils.py},17
tests/models/embedding/language/test_jina.py,17
tests/kernels/test_top_k_per_row.py,17
tests/kernels/moe/{test_mxfp4_moe.py => test_ocp_mx_moe.py},17
tests/entrypoints/openai/responses/test_mcp_tools.py,17
examples/template_qwen_vl_chat.jinja => vllm/transformers_utils/chat_templates/template_chatml.jinja,17
examples/template_chameleon.jinja => vllm/transformers_utils/chat_templates/template_basic.jinja,17
examples/minicpmv_example.py,17
docs/mkdocs/hooks/generate_metrics.py,17
docs/getting_started/installation/cpu.x86.inc.md,17
csrc/quantization/marlin/{ => dense}/marlin_cuda_kernel.cu,17
csrc/quantization/marlin/{ => dense}/LICENSE,17
csrc/quantization/marlin/sparse/LICENSE,17
csrc/quantization/gguf/moe.cuh,17
csrc/quantization/cutlass_w8a8/moe/blockwise_scaled_group_mm_sm100.cu,17
csrc/cpu/cpu_types_vxe.hpp,17
Dockerfile.rocm_base,17
.github/workflows/reminder_comment.yml,17
.github/workflows/cleanup_pr_body.yml,17
vllm/vllm_flash_attn/__init__.py,16
vllm/v1/core/{scheduler_output.py => sched/output.py},16
vllm/v1/core/{ => sched}/scheduler.py,16
vllm/v1/core/sched/__init__.py,16
vllm/transformers_utils/configs/ovis2.py,16
vllm/transformers_utils/configs/chameleon.py,16
vllm/model_executor/models/{transformers_moe.py => transformers/moe.py},16
vllm/model_executor/models/motif.py,16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=768,device_name=NVIDIA_H20.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=768,device_name=NVIDIA_H20,dtype=fp8_w8a8.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=384,device_name=NVIDIA_H20.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=384,device_name=NVIDIA_H20,dtype=fp8_w8a8.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=3072,device_name=NVIDIA_H20.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=3072,device_name=NVIDIA_H20,dtype=fp8_w8a8.json",16
"vllm/model_executor/layers/fused_moe/configs/E=64,N=1536,device_name=NVIDIA_H20,dtype=fp8_w8a8.json",16
vllm/model_executor/layers/fla/ops/__init__.py,16
vllm/model_executor/layers/fla/__init__.py,16
vllm/distributed/eplb/policy/default.py,16
tools/check_repo.sh,16
tests/{engine => tokenization}/test_detokenize.py,16
tests/v1/test_internal_lb_dp.py,16
tests/v1/engine/test_parallel_sampling.py,16
tests/standalone_tests/python_only_compile.sh,16
tests/models/test_pixtral.py,16
tests/models/multimodal/generation/test_multimodal_gguf.py,16
tests/models/decoder_only/language/{test_jamba.py => test_hybrid.py},16
tests/entrypoints/{test_server_oot_registration.py => openai/test_oot_registration.py},16
tests/entrypoints/{test_openai_vision.py => openai/test_vision.py},16
tests/entrypoints/{test_openai_server.py => openai/test_models.py},16
tests/entrypoints/{test_openai_run_batch.py => openai/test_run_batch.py},16
tests/entrypoints/{test_openai_embedding.py => openai/test_embedding.py},16
tests/entrypoints/{test_openai_completion.py => openai/test_completion.py},16
tests/entrypoints/{test_openai_chat.py => openai/test_chat.py},16
tests/entrypoints/{test_llm_generate_multiple_loras.py => llm/test_generate_multiple_loras.py},16
tests/entrypoints/{test_llm_generate.py => llm/test_generate.py},16
tests/entrypoints/{test_llm_encode.py => llm/test_encode.py},16
tests/entrypoints/{ => openai}/test_guided_processors.py,16
tests/entrypoints/openai/__init__.py,16
tests/entrypoints/llm/__init__.py,16
tests/compile/{piecewise => fullgraph}/test_toy_llama.py,16
tests/compile/{piecewise => fullgraph}/test_simple.py,16
tests/compile/{piecewise => fullgraph}/test_multiple_graphs.py,16
tests/compile/{piecewise => fullgraph}/test_full_cudagraph.py,16
tests/compile/{piecewise => distributed}/__init__.py,16
tests/compile/{ => fullgraph}/test_multimodal_compile.py,16
tests/compile/{ => fullgraph}/test_full_graph.py,16
tests/compile/{ => fullgraph}/test_basic_correctness.py,16
tests/compile/{ => distributed}/test_sequence_parallelism.py,16
tests/compile/{ => distributed}/test_fusions_e2e.py,16
tests/compile/{ => distributed}/test_fusion_all_reduce.py,16
tests/compile/{ => distributed}/test_async_tp.py,16
tests/compile/piecewise/__init__.py,16
tests/compile/fullgraph/__init__.py,16
tests/compile/README.md,16
examples/tool_chat_template_hunyuan_a13b.jinja,16
examples/pooling/score/{cohere_rerank_online.py => cohere_rerank_client.py},16
examples/pooling/score/score_api_online.py,16
examples/online_serving/{ => pooling}/openai_pooling_client.py,16
examples/online_serving/{ => pooling}/openai_embedding_matryoshka_fy.py,16
examples/online_serving/{ => pooling}/openai_embedding_client.py,16
examples/online_serving/{ => pooling}/openai_classification_client.py,16
examples/online_serving/{ => pooling}/openai_chat_embedding_client_for_multimodal.py,16
examples/online_serving/{ => pooling}/jinaai_rerank_client.py,16
examples/online_serving/{ => pooling}/cohere_rerank_client.py,16
examples/offline_inference/{ => pooling}/qwen3_reranker.py,16
examples/offline_inference/{ => pooling}/embed_matryoshka_fy.py,16
examples/offline_inference/{ => pooling}/embed_jina_embeddings_v3.py,16
examples/offline_inference/{ => pooling}/convert_model_to_seq_cls.py,16
examples/lora_with_quantization_inference.py,16
csrc/quantization/fp8/{fp8_cuda_kernels.cu => common.cu},16
csrc/quantization/fp8/{amd_detail => amd}/quant_utils.cuh,16
csrc/quantization/fp8/{amd_detail => amd}/hip_float8_impl.h,16
csrc/quantization/fp8/{amd_detail => amd}/hip_float8.h,16
csrc/attention/vertical_slash_index.cu,16
cacheflow/models/activation.py,16
cacheflow/model_executor/weight_utils.py,16
cacheflow/model_executor/memory_analyzer.py,16
cacheflow/model_executor/layers/layernorm.py,16
cacheflow/master/frontend.py,16
.buildkite/lm-eval-harness/configs/models-large-h100.txt,16
.buildkite/lm-eval-harness/configs/Qwen2.5-VL-3B-Instruct-FP8-dynamic.yaml,16
.buildkite/lm-eval-harness/configs/Meta-Llama-4-Maverick-17B-128E-Instruct-FP8.yaml,16
vllm/transformers_utils/processors/{ovis2.py => ovis.py},15
vllm/transformers_utils/configs/{ovis2.py => ovis.py},15
vllm/profiler/gpu_profiler.py,15
vllm/model_executor/models/{ovis2.py => ovis.py},15
vllm/model_executor/models/vision_siglip_navit.py,15
vllm/model_executor/models/mistral_large_3.py,15
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2048,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=16384,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=512,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=32768,K=512,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
vllm/model_executor/layers/fused_moe/mori_prepare_finalize.py,15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=8192,device_name=AMD_Instinct_MI300X.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=8192,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=AMD_Instinct_MI300X.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=2048,device_name=AMD_Instinct_MI300X.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=2048,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=1792,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=16384,device_name=AMD_Instinct_MI300X.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=16384,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",15
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",15
"vllm/model_executor/layers/fused_moe/configs/E=128,N=512,device_name=NVIDIA_H200,dtype=fp8_w8a8.json",15
vllm/model_executor/layers/attention/mla_attention.py,15
vllm/fa_utils.py,15
vllm/entrypoints/{responses_utils.py => openai/responses/utils.py},15
vllm/entrypoints/{ => openai/responses}/context.py,15
vllm/entrypoints/{ => mcp}/tool_server.py,15
vllm/entrypoints/{ => mcp}/tool.py,15
vllm/entrypoints/mcp/__init__.py,15
vllm/entrypoints/grpc_server.py,15
vllm/attention/ops/rocm_aiter_mla_sparse.py,15
tools/update-dockerfile-graph.sh,15
tests/{tool_use => tool_parsers}/test_xlam_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_seed_oss_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_qwen3coder_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_openai_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_mistral_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_minimax_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_kimi_k2_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_jamba_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_glm4_moe_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_ernie45_moe_tool_parser.py,15
tests/{tool_use => tool_parsers}/test_deepseekv31_tool_parser.py,15
tests/{entrypoints/openai => model_executor}/test_guided_processors.py,15
tests/v1/test_kv_sharing.py,15
tests/v1/streaming_input/test_scheduler_streaming.py,15
tests/v1/streaming_input/test_gpu_model_runner_streaming.py,15
tests/v1/streaming_input/test_async_llm_streaming.py,15
tests/v1/streaming_input/__init__.py,15
tests/v1/kv_connector/unit/test_invalid_blocks_correctness.py,15
tests/v1/kv_connector/unit/test_error_propagation.py,15
tests/v1/kv_connector/unit/test_cache_pollution_prevention.py,15
tests/v1/entrypoints/openai/serving_responses/test_function_call.py,15
tests/v1/e2e/test_streaming_input.py,15
tests/v1/core/test_reset_prefix_cache_e2e.py,15
tests/tool_parsers/__init__.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_st_projector.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_snowflake_arctic_embed.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_qwen3_reranker.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_nomic.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_mxbai_rerank.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_jina.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_intfloat.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_gte.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_cross_encoder.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_bge_reranker_v2_gemma.py,15
tests/models/language/{pooling => pooling_mteb_test}/test_baai.py,15
tests/models/language/{pooling => pooling_mteb_test}/mteb_utils.py,15
tests/models/language/pooling_mteb_test/__init__.py,15
tests/evals/gsm8k/configs/models-small.txt,15
tests/evals/gsm8k/configs/Qwen3-30B-A3B-NVFP4.yaml,15
tests/entrypoints/test_grpc_server.py,15
tests/entrypoints/openai/test_responses_error.py,15
tests/entrypoints/openai/reasoning_parsers/__init__.py,15
examples/pooling/plugin/prithvi_geospatial_mae_client.py,15
examples/offline_inference_whisper.py,15
examples/offline_inference/llm_engine_reset_kv.py,15
examples/lmcache/kv_cache_sharing_lmcache_v1.py,15
csrc/sparse/cutlass/sparse_compressor_c3x.cuh,15
csrc/quantization/gptq_marlin/marlin_mma.h,15
csrc/quantization/fp8/fp8_cuda_kernels.cu,15
csrc/moe/grouped_topk_kernels.cu,15
csrc/attention/merge_attn_states.cu,15
.buildkite/performance-benchmarks/scripts/run-performance-benchmarks.sh,15
vllm/usage/__init__.py,14
vllm/model_executor/models/hunyuan_v1_moe.py,14
vllm/model_executor/layers/{shared_fused_moe => fused_moe}/shared_fused_moe.py,14
"vllm/model_executor/layers/fused_moe/configs/{E=8,N=8192,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json => E=8,N=8192,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8.json}",14
