module,revisions,code
tests/v1/kv_connector/unit/test_backwards_compatibility.py,4,174
tests/plugins/vllm_add_dummy_model/setup.py,4,9
vllm/model_executor/layers/pooler/seqwise/poolers.py,4,93
vllm/v1/attention/backends/fa_utils.py,4,93
.github/ISSUE_TEMPLATE/300-usage.yml,4,42
vllm/model_executor/layers/fla/ops/l2norm.py,4,114
tests/v1/structured_output/test_backend_guidance.py,4,137
tests/evals/gsm8k/gsm8k_eval.py,4,190
benchmarks/benchmark_block_pool.py,4,60
vllm/model_executor/layers/fused_moe/oracle/nvfp4.py,4,381
tests/transformers_utils/test_utils.py,4,105
benchmarks/kernels/bench_block_fp8_gemm.py,4,118
tests/kernels/attention/test_mla_decode_cpu.py,4,67
docs/features/prompt_embeds.md,4,25
tests/distributed/test_expert_placement.py,4,194
tests/tokenizers_/test_basic.py,4,43
vllm/model_executor/layers/quantization/petit.py,4,238
vllm/distributed/ec_transfer/ec_connector/example_connector.py,4,106
benchmarks/disagg_benchmarks/round_robin_proxy.py,4,41
benchmarks/multi_turn/bench_dataset.py,4,402
tests/entrypoints/pooling/score/test_online_score.py,4,249
csrc/quantization/gguf/mmq.cuh,4,522
tests/models/multimodal/pooling/conftest.py,4,7
tests/kernels/moe/modular_kernel_tools/cli_args.py,4,138
vllm/v1/worker/gpu/spec_decode/eagle_cudagraph.py,4,95
tests/models/quantization/test_gptq_marlin.py,4,62
csrc/core/math.hpp,4,19
vllm/config/device.py,4,36
vllm/model_executor/models/swin.py,4,435
csrc/attention/attention_generic.cuh,4,33
docs/governance/process.md,4,92
tests/models/language/pooling/test_pooler_config_init_behaviour.py,4,146
csrc/quantization/machete/machete_mm_launcher.cuh,4,58
vllm/compilation/base_static_graph.py,4,14
vllm/model_executor/layers/quantization/compressed_tensors/transform/schemes/linear_qutlass_nvfp4.py,4,51
tests/distributed/test_distributed_oot.py,4,3
tests/v1/determinism/test_online_batch_invariance.py,4,135
vllm/model_executor/models/rvl.py,4,82
tests/evals/gsm8k/configs/Qwen1.5-MoE-W4A16-CT.yaml,4,5
vllm/v1/worker/gpu/sample/gumbel.py,4,123
docs/mkdocs/hooks/remove_announcement.py,4,9
tests/distributed/test_shm_storage.py,4,217
.buildkite/scripts/hardware_ci/run-cpu-test-arm.sh,4,44
csrc/cpu/utils.hpp,4,96
tests/kernels/quantization/test_awq_triton.py,4,119
tests/entrypoints/openai/conftest.py,4,26
docs/usage/reproducibility.md,4,25
examples/online_serving/prometheus_grafana/grafana.json,4,1527
csrc/moe/permute_unpermute_kernels/moe_permute_unpermute_kernel.cu,4,186
tests/v1/distributed/test_dbo.py,4,71
vllm/model_executor/layers/fla/ops/chunk.py,4,158
tests/vllm_test_utils/setup.py,4,6
tests/test_seed_behavior.py,4,16
tests/v1/kv_connector/nixl_integration/test_edge_cases.py,4,58
tests/kernels/quantization/test_silu_mul_nvfp4_quant.py,4,59
.github/ISSUE_TEMPLATE/450-ci-failure.yml,4,61
vllm/entrypoints/serve/elastic_ep/api_router.py,4,73
examples/online_serving/structured_outputs/README.md,4,40
tests/kernels/moe/test_count_expert_num_tokens.py,4,107
tests/kernels/moe/test_rocm_aiter_topk.py,4,147
tests/vllm_test_utils/vllm_test_utils/__init__.py,4,3
vllm/model_executor/layers/rotary_embedding/phi3_long_rope_scaled_rope.py,4,127
docs/community/contact_us.md,4,2
docs/configuration/serve_args.md,4,24
vllm/v1/kv_offload/lru_manager.py,4,107
tests/kernels/moe/test_triton_moe_no_act_mul.py,4,153
vllm/transformers_utils/dynamic_module.py,4,56
vllm/entrypoints/openai/responses/protocol.py,4,430
.markdownlint.yaml,4,11
vllm/model_executor/layers/fused_moe/topk_weight_and_reduce.py,4,111
vllm/model_executor/layers/conv.py,4,200
tests/models/language/generation/test_phimoe.py,4,89
tests/v1/spec_decode/test_acceptance_length.py,4,217
tests/v1/e2e/test_min_tokens.py,4,328
tests/kernels/attention/test_cutlass_mla_decode.py,4,184
tests/v1/core/test_priority_scheduler_random.py,4,229
vllm/entrypoints/pooling/pooling/api_router.py,4,51
tests/plugins/prithvi_io_processor_plugin/prithvi_io_processor/types.py,4,24
vllm/ray/ray_env.py,4,47
.buildkite/scripts/scheduled_integration_test/deepseek_v2_lite_ep_eplb.sh,4,59
.github/ISSUE_TEMPLATE/600-new-model.yml,4,36
examples/online_serving/disaggregated_prefill.sh,4,77
csrc/quantization/machete/machete_prepacked_layout.cuh,4,140
vllm/model_executor/layers/rotary_embedding/yarn_scaling_rope.py,4,68
vllm/model_executor/layers/quantization/utils/petit_utils.py,4,79
tests/models/language/pooling/test_auto_prefix_cache_support.py,4,85
vllm/model_executor/layers/fused_moe/router/router_factory.py,4,100
csrc/cpu/cpu_attn.cpp,4,249
examples/offline_inference/prefix_caching.py,4,60
tests/config/test_mp_reducer.py,4,33
tests/entrypoints/pooling/embed/test_online_vision.py,4,77
tests/kernels/attention/test_lightning_attn.py,4,173
docs/deployment/integrations/kserve.md,4,3
.buildkite/performance-benchmarks/README.md,4,142
tests/reasoning/test_hunyuan_reasoning_parser.py,4,152
tests/entrypoints/openai/test_gptoss_structural_tags_integration.py,4,169
vllm/tool_parsers/glm4_moe_tool_parser.py,4,195
tests/distributed/test_symm_mem_allreduce.py,4,116
tests/config/test_config_with_model.yaml,4,5
.buildkite/scripts/hardware_ci/run-hpu-test.sh,4,30
vllm/transformers_utils/configs/speculators/base.py,4,72
.github/workflows/scripts/pytorch-install.sh,4,10
benchmarks/run_structured_output_benchmark.sh,4,106
vllm/entrypoints/serve/tokenize/api_router.py,4,87
tests/models/multimodal/pooling/test_llava_next.py,4,111
vllm/v1/metrics/reader.py,4,122
vllm/tool_parsers/abstract_tool_parser.py,4,170
vllm/entrypoints/pooling/embed/api_router.py,4,53
tests/plugins/lora_resolvers/test_filesystem_resolver.py,4,42
csrc/quantization/fp4/nvfp4_utils.cuh,4,303
vllm/transformers_utils/model_arch_config_convertor.py,4,291
tests/entrypoints/openai/tool_parsers/test_hunyuan_a13b_tool_parser.py,4,152
tests/kernels/moe/test_cpu_fused_moe.py,4,138
tests/v1/kv_connector/unit/test_output_aggregator.py,4,84
vllm/model_executor/layers/fused_moe/oracle/unquantized.py,4,134
vllm/model_executor/models/kanana_v.py,4,590
tests/models/language/pooling_mteb_test/test_nemotron.py,4,40
tests/evals/gsm8k/configs/models-blackwell.txt,4,7
tests/evals/gsm8k/configs/moe-refactor/config-b200.txt,4,15
tests/kernels/quantization/test_per_token_group_quant.py,4,54
tests/entrypoints/llm/test_gpu_utilization.py,4,19
tests/distributed/test_ca_buffer_sharing.py,4,38
benchmarks/disagg_benchmarks/visualize_benchmark_results.py,4,38
tools/profiler/nsys_profile_tools/gputrc2graph.py,3,250
vllm/model_executor/layers/quantization/utils/allspark_utils.py,3,54
tests/kernels/quantization/test_cutlass_2of4_sparse.py,3,161
vllm/utils/platform_utils.py,3,32
vllm/benchmarks/sweep/param_sweep.py,3,94
tests/entrypoints/sagemaker/conftest.py,3,38
vllm/model_executor/layers/rotary_embedding/linear_scaling_rope.py,3,49
tests/v1/attention/test_batch_reordering.py,3,125
csrc/moe/permute_unpermute_kernels/moe_permute_unpermute_kernel.inl,3,167
docs/serving/distributed_troubleshooting.md,3,9
vllm/v1/worker/gpu/mm/mrope_utils.py,3,110
docs/benchmarking/sweeps.md,3,185
vllm/transformers_utils/config_parser_base.py,3,14
vllm/compilation/qk_norm_rope_fusion.py,3,179
vllm/model_executor/layers/fused_moe/router/fused_topk_bias_router.py,3,159
vllm/entrypoints/serve/disagg/protocol.py,3,67
vllm/reasoning/seedoss_reasoning_parser.py,3,8
docs/models/extensions/fastsafetensor.md,3,4
tests/v1/ec_connector/integration/test_epd_correctness.py,3,206
docs/configuration/README.md,3,6
tests/standalone_tests/pytorch_nightly_dependency.sh,3,33
docs/cli/bench/serve.md,3,5
vllm/benchmarks/sweep/plot.py,3,559
tests/kernels/quantization/test_hadacore.py,3,23
tests/entrypoints/pooling/embed/test_online_long_text.py,3,336
vllm/utils/serial_utils.py,3,165
examples/online_serving/chart-helm/README.md,3,26
tests/benchmarks/test_latency_cli.py,3,23
vllm/model_executor/layers/fused_moe/triton_cutlass_moe.py,3,70
tests/entrypoints/openai/responses/test_harmony.py,3,1076
examples/tool_chat_template_llama3.2_json.jinja,3,123
.github/workflows/scripts/cuda-install.sh,3,14
tests/v1/kv_connector/nixl_integration/run_tpu_disagg_accuracy_test.sh,3,121
vllm/model_executor/models/iquest_loopcoder.py,3,479
tests/utils_/test_tensor_schema.py,3,146
examples/offline_inference/logits_processor/custom.py,3,74
tools/generate_cmake_presets.py,3,139
tests/kernels/quantization/test_ggml.py,3,43
.buildkite/scripts/cleanup-nightly-builds.sh,3,82
docs/serving/integrations/llamaindex.md,3,17
tests/entrypoints/openai/test_orca_metrics.py,3,83
examples/online_serving/multi-node-serving.sh,3,81
vllm/compilation/rocm_aiter_fusion.py,3,289
tests/detokenizer/test_min_tokens.py,3,37
tests/v1/kv_connector/nixl_integration/test_disagg_accuracy.py,3,134
.buildkite/test_areas/entrypoints.yaml,3,83
tests/evals/gsm8k/configs/models-small.txt,3,7
tests/models/quantization/test_mxfp4.py,3,32
tests/models/language/pooling_mteb_test/mteb_embed_utils.py,3,176
tests/lora/test_llm_with_multi_loras.py,3,215
.buildkite/lm-eval-harness/configs/Qwen1.5-MoE-W4A16-compressed-tensors.yaml,3,10
csrc/quantization/w8a8/cutlass/moe/moe_data.cu,3,268
vllm/distributed/eplb/async_worker.py,3,95
tests/compile/distributed/test_fusion_all_reduce.py,3,261
tests/compile/fullgraph/test_multimodal_compile.py,3,61
examples/others/lmcache/disagg_prefill_lmcache_v1/disagg_example_nixl.sh,3,111
tests/compile/distributed/test_async_tp.py,3,329
examples/offline_inference/disaggregated-prefill-v1/README.md,3,7
.buildkite/scripts/run-benchmarks.sh,3,54
tests/entrypoints/pooling/score/test_online_rerank.py,3,187
vllm/model_executor/layers/fused_moe/oracle/fp8.py,3,420
csrc/moe/permute_unpermute_kernels/moe_permute_unpermute_kernel.h,3,65
vllm/model_executor/layers/quantization/kernels/mixed_precision/dynamic_4bit.py,3,91
docs/cli/bench/sweep/plot.md,3,5
benchmarks/kernels/benchmark_per_token_group_quant.py,3,125
examples/others/lmcache/kv_cache_sharing_lmcache_v1.py,3,73
vllm/transformers_utils/repo_utils.py,3,193
tests/kernels/quantization/test_gptq.py,3,26
docs/cli/run-batch.md,3,5
vllm/entrypoints/openai/completion/serving.py,3,597
tests/transformers_utils/test_config_parser_registry.py,3,23
vllm/tool_parsers/__init__.py,3,136
docs/cli/bench/throughput.md,3,5
vllm/model_executor/models/glmasr_utils.py,3,112
examples/offline_inference/qwen3_omni/only_thinker.py,3,184
tests/reasoning/test_seedoss_reasoning_parser.py,3,158
tests/evals/gsm8k/README.md,3,28
docs/serving/integrations/claude_code.md,3,49
vllm/model_executor/layers/attention/cross_attention.py,3,167
tests/ci_envs.py,3,28
vllm/ray/lazy_utils.py,3,19
tests/distributed/test_node_count.py,3,32
docs/features/disagg_encoder.md,3,45
tests/test_vllm_port.py,3,22
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-Channelwise-compressed-tensors.yaml,3,10
docs/cli/bench/sweep/serve_sla.md,3,5
docs/contributing/dockerfile/dockerfile.md,3,45
.buildkite/lm-eval-harness/conftest.py,3,33
tests/utils_/test_async_utils.py,3,30
tests/kernels/quantization/test_flashinfer_scaled_mm.py,3,58
csrc/core/batch_invariant.hpp,3,14
csrc/quantization/gptq/matrix_view.cuh,3,253
vllm/lora/lora_model.py,3,157
CODE_OF_CONDUCT.md,3,92
examples/offline_inference/logits_processor/custom_req_init.py,3,77
tests/v1/engine/test_preprocess_error_handling.py,3,37
vllm/transformers_utils/configs/moonvit.py,3,24
csrc/quantization/vectorization.cuh,3,20
docs/design/p2p_nccl_connector.md,3,247
tests/kernels/quantization/test_awq.py,3,41
vllm/distributed/__init__.py,3,3
docs/configuration/model_resolution.md,3,17
tests/utils_/test_func_utils.py,3,66
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a8_int.py,3,124
vllm/v1/worker/gpu/dp_utils.py,3,48
tests/evals/gsm8k/configs/moe-refactor/config-h100.txt,3,15
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/__init__.py,3,13
tests/model_executor/model_loader/tensorizer_loader/test_tensorizer.py,3,437
tests/v1/core/test_reset_prefix_cache_e2e.py,3,53
csrc/cutlass_extensions/vllm_collective_builder.cuh,3,28
tests/kernels/attention/test_pack_unpack_triton.py,3,149
tests/models/language/pooling_mteb_test/mteb_score_utils.py,3,246
docs/models/hardware_supported_models/cpu.md,3,26
examples/online_serving/run_cluster.sh,3,63
examples/pooling/score/convert_model_to_seq_cls.py,3,99
examples/offline_inference/basic/basic.py,3,20
tests/detokenizer/test_stop_reason.py,3,47
benchmarks/structured_schemas/structured_schema_1.json,3,19
vllm/utils/cache.py,3,142
vllm/utils/network_utils.py,3,221
docs/getting_started/installation/cpu.apple.inc.md,3,64
.buildkite/test_areas/misc.yaml,3,151
docs/cli/serve.md,3,5
csrc/cpu/cpu_types_vxe.hpp,3,702
cmake/external_projects/qutlass.cmake,3,87
.buildkite/lm-eval-harness/configs/DeepSeek-V2-Lite-Chat.yaml,3,11
tests/entrypoints/openai/tool_parsers/test_gigachat3_tool_parser.py,3,158
docs/features/custom_arguments.md,3,36
docs/cli/chat.md,3,3
tests/models/language/generation/test_granite.py,3,33
vllm/v1/worker/gpu/spec_decode/rejection_sample.py,3,60
vllm/_bc_linter.py,3,20
csrc/cpu/activation.cpp,3,139
vllm/transformers_utils/configs/dotsocr.py,3,61
vllm/distributed/ec_transfer/ec_connector/factory.py,3,58
tests/evals/gsm8k/conftest.py,3,42
tests/kernels/quantization/test_cutlass_w4a8_moe.py,3,249
vllm/model_executor/layers/fused_moe/router/custom_routing_router.py,3,46
csrc/cutlass_extensions/torch_utils.hpp,3,112
examples/online_serving/utils.py,3,17
tests/distributed/test_nccl_symm_mem_allreduce.py,3,76
vllm/v1/engine/exceptions.py,3,7
tests/tools/test_config_validator.py,3,20
docs/deployment/frameworks/lobe-chat.md,3,6
vllm/v1/attention/backends/flash_attn_diffkv.py,3,195
.buildkite/lm-eval-harness/configs/Meta-Llama-4-Maverick-17B-128E-Instruct-FP8.yaml,3,9
tests/evals/gpt_oss/test_gpqa_correctness.py,3,73
.github/workflows/scripts/create_release.js,3,16
vllm/model_executor/models/mistral_large_3_eagle.py,3,112
tests/reasoning/test_glm4_moe_reasoning_parser.py,3,157
tests/models/language/pooling_mteb_test/test_intfloat.py,3,49
tools/vllm-tpu/build.sh,3,66
tests/test_logprobs.py,3,174
examples/offline_inference/torchrun_dp_example.py,3,85
examples/others/lmcache/disagg_prefill_lmcache_v1/disagg_proxy_server.py,3,154
docs/contributing/deprecation_policy.md,3,65
examples/online_serving/retrieval_augmented_generation_with_langchain.py,3,145
vllm/entrypoints/pooling/__init__.py,3,84
csrc/type_convert.cuh,3,157
examples/offline_inference/basic/README.md,3,52
docs/cli/complete.md,3,3
vllm/model_executor/models/transformers/causal.py,3,35
tests/entrypoints/openai/test_protocol.py,3,30
vllm/model_executor/layers/rotary_embedding/ntk_scaling_rope.py,3,34
csrc/attention/attention_dtypes.h,3,6
examples/tool_chat_template_phi4_mini.jinja,3,52
examples/offline_inference/prompt_embed_inference.py,3,59
vllm/entrypoints/pooling/classify/api_router.py,3,35
vllm/lora/ops/triton_ops/README_TUNING.md,3,45
tests/reasoning/test_olmo3_reasoning_parser.py,3,131
tests/entrypoints/openai/test_serving_chat_stream_harmony.py,3,256
vllm/model_executor/layers/fla/ops/wy_fast.py,3,138
tools/ep_kernels/configure_system_drivers.sh,3,11
tests/entrypoints/test_ssl_cert_refresher.py,3,54
tests/config/test_multimodal_config.py,3,15
docs/cli/bench/latency.md,3,5
vllm/distributed/eplb/policy/default.py,3,227
tests/utils_/test_torch_utils.py,3,88
csrc/quantization/gptq/qdq_4.cuh,3,99
examples/online_serving/chart-helm/values.yaml,3,70
csrc/quantization/machete/machete_prepack_kernel.cuh,3,52
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/utils.py,3,114
vllm/entrypoints/pooling/score/api_router.py,3,120
tests/entrypoints/openai/test_vision_embeds.py,3,130
tests/v1/kv_connector/unit/test_lmcache_integration.py,3,162
csrc/moe/dynamic_4bit_int_moe_cpu.cpp,3,120
tests/kernels/attention/test_cpu_attn.py,3,560
vllm/lora/punica_wrapper/__init__.py,3,6
tests/v1/shutdown/test_processor_error.py,3,47
tests/v1/worker/test_gpu_profiler.py,3,140
vllm/v1/sample/ops/logprobs.py,3,5
tests/reasoning/test_granite_reasoning_parser.py,3,303
examples/online_serving/retrieval_augmented_generation_with_llamaindex.py,3,137
tests/models/quantization/test_gptq_bitblas.py,3,41
csrc/quantization/gptq_allspark/allspark_repack.cu,3,136
tests/entrypoints/pooling/embed/test_offline.py,3,49
tests/kernels/attention/conftest.py,3,11
.buildkite/performance-benchmarks/scripts/run-performance-benchmarks.sh,3,388
tests/v1/attention/test_attention_backends_selection.py,3,102
tests/model_executor/model_loader/fastsafetensors_loader/test_weight_utils.py,3,36
csrc/quantization/vectorization_utils.cuh,3,135
benchmarks/kernels/deepgemm/README.md,3,115
vllm/entrypoints/pooling/base/protocol.py,3,141
tests/config/test_config_generation.py,3,45
tools/flashinfer-build.sh,3,42
vllm/v1/worker/gpu/sample/min_p.py,3,49
vllm/model_executor/layers/quantization/qutlass_utils.py,3,87
docs/cli/bench/sweep/serve.md,3,5
tests/compile/fullgraph/test_basic_correctness.py,3,125
examples/offline_inference/automatic_prefix_caching.py,3,31
.buildkite/test_areas/attention.yaml,3,24
vllm/model_executor/layers/pooler/seqwise/heads.py,3,109
docs/examples/README.md,3,5
examples/online_serving/dashboards/perses/performance_statistics.yaml,3,731
csrc/cpu/layernorm.cpp,3,98
tests/entrypoints/openai/test_messages.py,3,129
tests/v1/kv_offload/test_cpu_manager.py,3,280
vllm/model_executor/layers/quantization/kernels/mixed_precision/conch.py,3,74
vllm/transformers_utils/configs/lfm2_moe.py,3,68
vllm/v1/worker/ec_connector_model_runner_mixin.py,3,63
tests/models/language/pooling_mteb_test/test_snowflake_arctic_embed.py,3,87
vllm/config/profiler.py,3,125
tests/v1/kv_connector/nixl_integration/run_tpu_edge_case_test.sh,3,95
tests/models/language/pooling_mteb_test/test_nomic.py,3,42
vllm/entrypoints/serve/__init__.py,3,62
tests/compile/fullgraph/test_full_cudagraph.py,3,129
tests/benchmarks/sweep/test_serve_sla.py,3,223
examples/online_serving/disaggregated_serving/moriio_toy_proxy_server.py,3,249
vllm/entrypoints/openai/chat_completion/api_router.py,3,83
vllm/entrypoints/openai/responses/api_router.py,3,113
vllm/utils/hashing.py,3,47
tests/kernels/moe/test_silu_mul_per_token_group_quant_fp8_colmajor.py,3,62
tests/v1/test_request.py,3,12
vllm/model_executor/model_loader/online_quantization.py,3,125
vllm/entrypoints/serve/disagg/serving.py,3,230
vllm/model_executor/layers/quantization/inc.py,3,400
examples/offline_inference/logits_processor/custom_req.py,3,68
tests/models/quantization/test_bitblas.py,3,45
tests/standalone_tests/lazy_imports.py,3,5
vllm/model_executor/models/transformers/legacy.py,3,47
tests/v1/kv_connector/unit/test_config.py,3,56
tests/v1/core/test_kv_sharing.py,3,63
tests/entrypoints/openai/test_enable_force_include_usage.py,3,104
tests/kernels/attention/test_flashinfer_mla_decode.py,3,88
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-FP8-compressed-tensors.yaml,3,10
vllm/model_executor/models/exaone_moe.py,3,469
tests/v1/kv_connector/unit/test_kv_load_failure_recovery.py,3,259
tests/benchmarks/test_throughput_cli.py,3,23
vllm/model_executor/layers/fused_moe/fallback.py,3,158
vllm/tokenizers/hf.py,3,83
tests/test_version.py,3,26
tests/kernels/core/test_rotary_embedding_mla_cache_fused.py,3,135
vllm/v1/worker/gpu/sample/logit_bias.py,3,240
tests/models/multimodal/pooling/test_clip.py,3,109
examples/online_serving/elastic_ep/serve_deepseek_v2.sh,3,66
vllm/v1/kv_offload/abstract.py,3,40
docs/configuration/env_vars.md,3,8
tests/model_executor/model_loader/test_registry.py,3,22
vllm/model_executor/models/jais2.py,3,414
vllm/transformers_utils/configs/olmo3.py,3,68
vllm/model_executor/models/eagle2_5_vl.py,3,313
vllm/model_executor/layers/pooler/tokwise/heads.py,3,91
tests/models/quantization/test_modelopt.py,3,59
vllm/config/kv_events.py,3,17
csrc/cpu/cpu_types_vsx.hpp,3,642
vllm/config/speech_to_text.py,3,12
vllm/benchmarks/sweep/cli.py,3,34
tests/models/language/pooling/test_extract_hidden_states.py,3,41
.github/ISSUE_TEMPLATE/700-performance-discussion.yml,3,56
examples/pooling/pooling/vision_language_pooling.py,3,346
vllm/transformers_utils/configs/speculators/algos.py,3,17
tests/v1/ec_connector/integration/run_epd_correctness_test.sh,2,344
examples/tool_chat_template_llama3.1_json.jinja,2,111
vllm/distributed/device_communicators/mnnvl_compat.py,2,17
vllm/entrypoints/serve/tokenize/protocol.py,2,111
vllm/transformers_utils/chat_templates/template_minicpmv45.jinja,2,89
vllm/model_executor/layers/mamba/ops/layernorm_gated.py,2,151
tests/v1/shutdown/utils.py,2,2
vllm/utils/registry.py,2,14
tests/entrypoints/pooling/classify/test_online_vision.py,2,121
vllm/entrypoints/openai/translations/speech_to_text.py,2,553
vllm/model_executor/layers/pooler/tokwise/methods.py,2,88
tests/kernels/quantization/test_scaled_mm_kernel_selection.py,2,61
vllm/tool_parsers/functiongemma_tool_parser.py,2,257
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-fi-trtllm.yaml,2,8
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-triton.yaml,2,8
tests/tool_parsers/test_mistral_tool_parser.py,2,794
examples/online_serving/openai_responses_client_with_tools.py,2,54
tests/models/test_gguf_download.py,2,166
vllm/v1/worker/gpu/structured_outputs.py,2,77
vllm/entrypoints/serve/sleep/api_router.py,2,31
vllm/entrypoints/grpc_server.py,2,300
tests/kernels/quantization/test_mxfp4_qutlass.py,2,235
benchmarks/kernels/benchmark_cutlass_moe_nvfp4.py,2,442
vllm/benchmarks/sweep/server.py,2,108
vllm/utils/collection_utils.py,2,81
vllm/v1/executor/__init__.py,2,3
examples/offline_inference/kv_load_failure_recovery/prefill_example.py,2,42
docs/cli/bench/mm_processor.md,2,5
vllm/benchmarks/sweep/sla_sweep.py,2,97
tests/entrypoints/pooling/embed/test_correctness_mteb.py,2,29
vllm/transformers_utils/configs/kimi_linear.py,2,128
docs/api/vllm/.meta.yml,2,2
tests/models/multimodal/generation/test_keye.py,2,65
tests/quantization/reference_mxfp4.py,2,167
examples/online_serving/dashboards/grafana/README.md,2,45
csrc/quantization/gptq/qdq_2.cuh,2,58
csrc/moe/moe_wna16.cu,2,291
tests/tool_parsers/test_functiongemma_tool_parser.py,2,115
vllm/logging_utils/log_time.py,2,18
vllm/benchmarks/startup.py,2,244
tests/plugins/prithvi_io_processor_plugin/prithvi_io_processor/__init__.py,2,2
vllm/tokenizers/deepseek_v32.py,2,146
examples/others/logging_configuration.md,2,130
vllm/entrypoints/serve/instrumentator/server_info.py,2,39
tests/models/language/pooling/test_splade_sparse_pooler.py,2,61
vllm/model_executor/models/whisper_causal.py,2,431
vllm/transformers_utils/processors/hunyuan_vl_image.py,2,313
tests/kernels/test_fla_layernorm_guard.py,2,274
csrc/cpu/sgl-kernels/moe.cpp,2,1003
vllm/model_executor/layers/rotary_embedding/dynamic_ntk_scaling_rope.py,2,30
tests/lora/test_transformers_model.py,2,97
examples/others/lmcache/disagg_prefill_lmcache_v0.py,2,83
vllm/utils/nccl.py,2,43
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-INT8-compressed-tensors-asym.yaml,2,10
csrc/attention/mla/cutlass_sm100_mla/kernel/sm100_fmha_mla_tma_warpspecialized.hpp,2,1558
tests/models/multimodal/processing/test_qwen3_omni.py,2,68
tools/install_gdrcopy.sh,2,42
vllm/entrypoints/openai/models/serving.py,2,227
vllm/entrypoints/constants.py,2,3
csrc/quantization/gptq/qdq_util.cuh,2,40
examples/offline_inference/kv_load_failure_recovery/README.md,2,21
tests/model_executor/model_loader/test_sharded_state_loader.py,2,114
vllm/utils/math_utils.py,2,15
.github/FUNDING.yml,2,2
examples/online_serving/openai_translation_client.py,2,58
tests/entrypoints/pooling/embed/test_online_dimensions.py,2,95
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-CT-vllm-cutlass.yaml,2,7
vllm/model_executor/layers/rotary_embedding/llama3_rope.py,2,45
tests/model_executor/model_loader/runai_streamer_loader/conftest.py,2,22
.buildkite/lm-eval-harness/configs/Mixtral-8x22B-Instruct-v0.1-FP8-Dynamic.yaml,2,10
.buildkite/scripts/upload-release-wheels.sh,2,81
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Block-fi-cutlass.yaml,2,8
.buildkite/test_areas/lm_eval.yaml,2,43
vllm/model_executor/layers/attention/encoder_only_attention.py,2,79
tests/v1/determinism/conftest.py,2,6
tests/kernels/attention/test_triton_prefill_attention.py,2,156
vllm/entrypoints/serve/profile/api_router.py,2,31
vllm/benchmarks/lib/utils.py,2,59
tests/compile/test_compile_ranges.py,2,142
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-marlin.yaml,2,7
.buildkite/lm-eval-harness/run-lm-eval-chartqa-vllm-vlm-baseline.sh,2,37
.buildkite/test_areas/lora.yaml,2,26
examples/offline_inference/basic/reward.py,2,34
csrc/quantization/hadamard/hadacore/hadamard_transform_cuda.cu,2,645
vllm/model_executor/layers/attention/mm_encoder_attention.py,2,165
benchmarks/multi_turn/convert_sharegpt_to_openai.py,2,246
tests/tool_parsers/test_kimi_k2_tool_parser.py,2,618
vllm/model_executor/layers/pooler/special.py,2,137
tests/entrypoints/llm/test_mm_cache_stats.py,2,71
vllm/model_executor/layers/quantization/cpu_wna16.py,2,254
.buildkite/lm-eval-harness/configs/Qwen2-1.5B-Instruct-INT8-compressed-tensors.yaml,2,10
csrc/quantization/marlin/sparse/common/base.h,2,19
.buildkite/scripts/run-multi-node-test.sh,2,93
examples/offline_inference/kv_load_failure_recovery/decode_example.py,2,70
vllm/model_executor/layers/fla/ops/index.py,2,24
tests/entrypoints/openai/tool_parsers/conftest.py,2,6
benchmarks/multi_turn/generate_multi_turn.json,2,34
tests/v1/structured_output/test_gptoss_structural_tags.py,2,109
benchmarks/kernels/bench_int8_gemm.py,2,135
.buildkite/lm-eval-harness/run-lm-eval-mmlupro-vllm-baseline.sh,2,42
tests/evals/gsm8k/configs/Qwen3-0.6B-FP8.yaml,2,5
vllm/model_executor/models/step_vl.py,2,471
csrc/launch_bounds_utils.h,2,42
csrc/cpu/cpu_wna16.cpp,2,349
.buildkite/test_areas/kernels.yaml,2,107
csrc/cuda_view.cu,2,19
tests/tokenizers_/test_mistral.py,2,2357
vllm/model_executor/layers/quantization/utils/mxfp6_utils.py,2,102
tests/models/language/pooling/test_multilabel_classification_support.py,2,27
vllm/utils/async_utils.py,2,206
tests/evals/gsm8k/configs/DeepSeek-V2-Lite-Instruct-FP8.yaml,2,5
.github/ISSUE_TEMPLATE/500-feature-request.yml,2,36
.buildkite/scripts/tpu/cleanup_docker.sh,2,18
tests/entrypoints/test_utils.py,2,13
examples/tool_chat_template_llama3.2_pythonic.jinja,2,90
tests/model_executor/test_eagle_quantization.py,2,114
tests/model_executor/test_weight_utils.py,2,46
benchmarks/multi_turn/bench_utils.py,2,19
